problem_id,contest_id,problem_index,name,difficulty,algo_id
tessoku_book_aj,tessoku-book,A36,Travel,,
tessoku_book_ak,tessoku-book,A37,Travel 2,,
tessoku_book_al,tessoku-book,A38,Black Company 1,,
tessoku_book_an,tessoku-book,A40,Triangle,,
tessoku_book_ao,tessoku-book,A41,Tile Coloring,,
tessoku_book_ap,tessoku-book,A42,Soccer,,
tessoku_book_aq,tessoku-book,A43,Travel 3,,
tessoku_book_ar,tessoku-book,A44,Change and Reverse,,
tessoku_book_as,tessoku-book,A45,Card Elimination,,
tessoku_book_at,tessoku-book,A46,Heuristic 1,,
tessoku_book_aw,tessoku-book,A49,Heuristic 2,,
tessoku_book_ay,tessoku-book,A51,Stack,,
tessoku_book_az,tessoku-book,A52,Queue,,
tessoku_book_b,tessoku-book,A02,Linear Search,,
tessoku_book_ba,tessoku-book,A53,Priority Queue,,
tessoku_book_bb,tessoku-book,A54,Map,,
tessoku_book_bc,tessoku-book,A55,Set,,
tessoku_book_bd,tessoku-book,A56,String Hash,,
tessoku_book_be,tessoku-book,A57,Doubling,,
tessoku_book_bf,tessoku-book,A58,RMQ (Range Maximum Queries),,
tessoku_book_bg,tessoku-book,A59,RSQ (Range Sum Queries),,
tessoku_book_bh,tessoku-book,A60,Stock Price,,
tessoku_book_bi,tessoku-book,A61,Adjacent Vertices,,
tessoku_book_bl,tessoku-book,A64,Shortest Path 2,,
tessoku_book_bm,tessoku-book,A65,Road to Promotion,,
tessoku_book_bn,tessoku-book,A66,Connect Query,,
tessoku_book_bo,tessoku-book,A67,MST (Minimum Spanning Tree),,
tessoku_book_bp,tessoku-book,A68,Maximum Flow,,
tessoku_book_bq,tessoku-book,A69,Bipartite Matching,,
tessoku_book_br,tessoku-book,A70,Lanterns,,
tessoku_book_bs,tessoku-book,A71,Homework,,
tessoku_book_bt,tessoku-book,A72,Tile Painting,,
tessoku_book_bu,tessoku-book,A73,Marathon Route,,
tessoku_book_bv,tessoku-book,A74,Board Game,,
tessoku_book_bw,tessoku-book,A75,Examination,,
tessoku_book_bx,tessoku-book,A76,River Crossing,,
tessoku_book_bz,tessoku-book,B01,A+B Problem,,
tessoku_book_c,tessoku-book,A03,Two Cards,,
tessoku_book_ca,tessoku-book,B02,Divisor Check,,
tessoku_book_cb,tessoku-book,B03,Supermarket 1,,
tessoku_book_cc,tessoku-book,B04,Binary Representation 2,,
tessoku_book_ce,tessoku-book,B06,Lottery,,
tessoku_book_cg,tessoku-book,B08,Counting Points,,
tessoku_book_ch,tessoku-book,B09,Papers,,
tessoku_book_cj,tessoku-book,B11,Binary Search 2,,
tessoku_book_ck,tessoku-book,B12,Equation,,
tessoku_book_cl,tessoku-book,B13,Supermarket 2,,
tessoku_book_cm,tessoku-book,B14,Another Subset Sum,,
tessoku_book_cp,tessoku-book,B17,Frog 1 with Restoration,,
tessoku_book_cq,tessoku-book,B18,Subset Sum with Restoration,,
tessoku_book_cr,tessoku-book,B19,Knapsack 2,,
tessoku_book_cs,tessoku-book,B20,Edit Distance,,
tessoku_book_ct,tessoku-book,B21,Longest Subpalindrome,,
tessoku_book_cv,tessoku-book,B23,Traveling Salesman Problem,,
tessoku_book_cw,tessoku-book,B24,Many Boxes,,
tessoku_book_cy,tessoku-book,B26,Output Prime Numbers,,
tessoku_book_cz,tessoku-book,B27,Calculate LCM,,
tessoku_book_d,tessoku-book,A04,Binary Representation 1,,
tessoku_book_db,tessoku-book,B29,Power Hard,,
tessoku_book_dc,tessoku-book,B30,Combination 2,,
tessoku_book_dd,tessoku-book,B31,Divisors Hard,,
tessoku_book_de,tessoku-book,B32,Game 5,,
tessoku_book_df,tessoku-book,B33,Game 6,,
tessoku_book_dg,tessoku-book,B34,Game 7,,
tessoku_book_di,tessoku-book,B36,Switching Lights,,
tessoku_book_dj,tessoku-book,B37,Sum of Digits,,
tessoku_book_dk,tessoku-book,B38,Heights of Grass,,
tessoku_book_dl,tessoku-book,B39,Taro's Job,,
tessoku_book_dm,tessoku-book,B40,Divide by 100,,
tessoku_book_dn,tessoku-book,B41,Reverse of Euclid,,
tessoku_book_do,tessoku-book,B42,Two Faced Cards,,
tessoku_book_dp,tessoku-book,B43,Quiz Contest,,
tessoku_book_dq,tessoku-book,B44,Grid Operations,,
tessoku_book_dr,tessoku-book,B45,Blackboard 2,,
tessoku_book_dx,tessoku-book,B51,Bracket,,
tessoku_book_dy,tessoku-book,B52,Ball Simulation,,
tessoku_book_e,tessoku-book,A05,Three Cards,,
tessoku_book_ea,tessoku-book,B54,Counting Same Values,,
tessoku_book_eb,tessoku-book,B55,Difference,,
tessoku_book_ec,tessoku-book,B56,Palindrome Queries,,
tessoku_book_ed,tessoku-book,B57,Calculator,,
tessoku_book_ee,tessoku-book,B58,Jumping,,
tessoku_book_ef,tessoku-book,B59,Number of Inversions,,
tessoku_book_eh,tessoku-book,B61,Influencer,,
tessoku_book_ei,tessoku-book,B62,Print a Path,,
tessoku_book_ek,tessoku-book,B64,Shortest Path with Restoration,,
tessoku_book_el,tessoku-book,B65,Road to Promotion Hard,,
tessoku_book_em,tessoku-book,B66,Typhoon,,
tessoku_book_en,tessoku-book,B67,Max MST,,
tessoku_book_eo,tessoku-book,B68,ALGO Express,,
tessoku_book_ep,tessoku-book,B69,Black Company 2,,
tessoku_book_ey,tessoku-book,C01,Tax Rate,,
tessoku_book_ez,tessoku-book,C02,Two Balls,,
tessoku_book_fa,tessoku-book,C03,Stock Queries,,
tessoku_book_fb,tessoku-book,C04,Divisor Enumeration,,
tessoku_book_fc,tessoku-book,C05,Lucky Numbers,,
tessoku_book_fd,tessoku-book,C06,Regular Graph,,
tessoku_book_fe,tessoku-book,C07,ALGO-MARKET,,
tessoku_book_ff,tessoku-book,C08,ALGO4,,
tessoku_book_fh,tessoku-book,C10,A Long Grid,,
tessoku_book_fi,tessoku-book,C11,Election,,
tessoku_book_fj,tessoku-book,C12,Taro the Novel Writer,,
tessoku_book_fk,tessoku-book,C13,Select 2,,
tessoku_book_fl,tessoku-book,C14,Commute Route,,
tessoku_book_fm,tessoku-book,C15,Many Meetings,,
tessoku_book_fn,tessoku-book,C16,Flights,,
tessoku_book_fo,tessoku-book,C17,Strange Data Structure?,,
tessoku_book_fq,tessoku-book,C19,Gasoline Optimization Problem,,
tessoku_book_fr,tessoku-book,C20,Mayor's Challenge,,
tessoku_book_g,tessoku-book,A07,Event Attendance,,
tessoku_book_h,tessoku-book,A08,Two Dimensional Sum,,
tessoku_book_i,tessoku-book,A09,Winter in ALGO Kingdom,,
tessoku_book_j,tessoku-book,A10,Resort Hotel,,
tessoku_book_k,tessoku-book,A11,Binary Search 1,,
tessoku_book_l,tessoku-book,A12,Printer,,
tessoku_book_m,tessoku-book,A13,Close Pairs,,
tessoku_book_n,tessoku-book,A14,Four Boxes,,
tessoku_book_o,tessoku-book,A15,Compression,,
tessoku_book_p,tessoku-book,A16,Dungeon 1（※初版第 1 刷の B22 も同じ問題です）,,
tessoku_book_q,tessoku-book,A17,Dungeon 2,,
tessoku_book_r,tessoku-book,A18,Subset Sum,,
tessoku_book_s,tessoku-book,A19,Knapsack 1,,
tessoku_book_t,tessoku-book,A20,LCS,,
tessoku_book_u,tessoku-book,A21,Block Game,,
tessoku_book_v,tessoku-book,A22,Sugoroku,,
tessoku_book_w,tessoku-book,A23,All Free,,
tessoku_book_x,tessoku-book,A24,LIS,,
tessoku_book_y,tessoku-book,A25,Number of Routes,,
tessoku_book_z,tessoku-book,A26,Prime Check,,
test001_a,language-test-ver1,A,センター採点,,
test001_b,language-test-ver1,B,帰ってきた器物損壊！高橋君,,
test001_c,language-test-ver1,C,おとぎの国の高橋君,,
test001_d,language-test-ver1,D,超大型連休,,
test001_e,language-test-ver1,E,平均値太郎の憂鬱,,
test001_f,language-test-ver1,F,THE☆たこ焼き祭り2012,,
test001_g,language-test-ver1,G,アルファベット探し,,
tkppc2015_a,tkppc,A,足し算の宿題 (A + B Home work),,
tkppc2015_b,tkppc,B,金髪の少女 (Blonde girls),,
tkppc2015_c,tkppc,C,お姉ちゃんって呼んで (Call me sister),,
tkppc2015_d,tkppc,D,サポーター (Supporter),,
tkppc2015_e,tkppc,E,不可視境界線 (The Invisible Borderline),,
tkppc2015_f,tkppc,F,吹奏楽部 (Brass Band),,
tkppc2015_g,tkppc,G,おおきなかずを作った (I made a huge number),,
tkppc2015_h,tkppc,H,私、木になります (I become a tree),,
tkppc2015_i,tkppc,I,重要証拠 (Important evidence),,
tkppc2015_j,tkppc,J,仕事をしよう！ (Working!),,
tkppc2016_a,tkppc2,A,入社（Join the Company）,,
tkppc2016_b,tkppc2,B,書き換え（Rewrite）,,
tkppc2016_c,tkppc2,C,有給休暇（Paid Vacation）,,
tkppc2016_d,tkppc2,D,エンブレム（Emblem）,,
tkppc2016_e,tkppc2,E,歩くNPCたち（Walking NPCs）,,
tkppc2016_f,tkppc2,F,NPCの家 (NPC's House),,
tkppc2016_g,tkppc2,G,貢物（Tribute）,,
tkppc2016_h,tkppc2,H,デバッグ（Debug）,,
tkppc2016_i,tkppc2,I,ボス（Boss）,,
tkppc2016_j,tkppc2,J,次のお仕事 (New Game),,
tkppc3_a,tkppc3,A,時差,,
tkppc3_b,tkppc3,B,鰻と忖度,,
tkppc3_c,tkppc3,C,新入生歓迎数列 - Easy,,
tkppc3_d,tkppc3,D,巨大チェスボード,,
tkppc3_e,tkppc3,E,デフレゲーム,,
tkppc3_f,tkppc3,F,天使とふすま,,
tkppc3_g,tkppc3,G,パソコンの買い替え,,
tkppc3_h,tkppc3,H,新入生歓迎数列 - Hard,,
tkppc3_i,tkppc3,I,王国と M 種類の店,,
tkppc3_j,tkppc3,J,円の重なり,,
tkppc4_1_a,tkppc4-1,A,ヘビがヘビー,,
tkppc4_1_b,tkppc4-1,B,Long Long Ago,,
tkppc4_1_c,tkppc4-1,C,異世界転生,,
tkppc4_1_d,tkppc4-1,D,スキップ,,
tkppc4_1_e,tkppc4-1,E,Osmium_1008と課題,,
tkppc4_1_f,tkppc4-1,F,不便な橋,,
tkppc4_1_g,tkppc4-1,G,バラバラ掛け算,,
tkppc4_1_h,tkppc4-1,H,don't be late,,
tkppc4_1_i,tkppc4-1,I,school competition 1,,
tkppc4_1_j,tkppc4-1,J,school competition 2,,
tkppc4_1_k,tkppc4-1,K,天使と宿題,,
tkppc4_1_l,tkppc4-1,L,じゃんけん,,
tkppc4_1_m,tkppc4-1,M,Pakenのうさぎ,,
tkppc4_1_n,tkppc4-1,N,multiple,,
tkppc4_1_o,tkppc4-1,O,Height Changer,,
tkppc4_1_p,tkppc4-1,P,Flip Cards,,
tkppc4_2_a,tkppc4-2,A,Jumping!!,,
tkppc4_2_b,tkppc4-2,B,Stalker,,
tkppc4_2_c,tkppc4-2,C,Parity,,
tkppc4_2_d,tkppc4-2,D,新入生歓迎数列 2,,
tkppc4_2_e,tkppc4-2,E,引きこもり,,
tkppc4_2_f,tkppc4-2,F,Segtree☆Magica,,
tkppc4_2_g,tkppc4-2,G,平均レーティング,,
tkppc4_2_h,tkppc4-2,H,打鍵戦争,,
tkppc4_2_i,tkppc4-2,I,互いに素でないペアを持つ N の約数の集合の個数を求めてください。,,
tkppc4_2_j,tkppc4-2,J,ドライブ旅行,,
tkppc4_2_k,tkppc4-2,K,時をかけるTMJN,,
tkppc4_2_l,tkppc4-2,L,建物と魔女,,
tkppc6_1_a,tkppc6-1,A,技術室奥プログラミングコンテストの未来,,
tkppc6_1_b,tkppc6-1,B,カラフルパ研,,
tkppc6_1_c,tkppc6-1,C,Grip,,
tkppc6_1_d,tkppc6-1,D,ABS SUM,,
tkppc6_1_e,tkppc6-1,E,And Xor Or,,
tkppc6_1_f,tkppc6-1,F,Frog and Tadpole,,
tkppc6_1_g,tkppc6-1,G,At Most Two,,
tkppc6_1_h,tkppc6-1,H,Marbles and Boxes,,
tkppc6_1_i,tkppc6-1,I,1<->k,,
tkppc6_1_j,tkppc6-1,J,Two Paths,,
tkppc6_1_k,tkppc6-1,K,Dial Key,,
tkppc6_1_l,tkppc6-1,L,Polyomino Tiling,,
tkppc6_1_m,tkppc6-1,M,To The LCA,,
tkppc6_1_n,tkppc6-1,N,Jump and Walk,,
tkppc6_1_o,tkppc6-1,O,ペンギンくんの仕事計画,,
tkppc6_1_p,tkppc6-1,P,Game on Colored Tree,,
tkppc6_2_a,tkppc6-2,A,>_<,,
tkppc6_2_b,tkppc6-2,B,Replace to the Other,,
tkppc6_2_c,tkppc6-2,C,Strange Paper,,
tkppc6_2_d,tkppc6-2,D,NG Word Game,,
tkppc6_2_e,tkppc6-2,E,Exactly K Triangles,,
tkppc6_2_f,tkppc6-2,F,Shortest Path Construction,,
tkppc6_2_g,tkppc6-2,G,Must be Distinct!,,
tkppc6_2_h,tkppc6-2,H,Reversi Pieces,,
tkppc6_2_i,tkppc6-2,I,旅人計画問題2,,
tkppc6_2_j,tkppc6-2,J,Common Divisors Shortest Path Queries,,
tkppc6_2_k,tkppc6-2,K,Ball in the Box 2,,
tkppc6_2_l,tkppc6-2,L,Go To,,
tkppc6_2_m,tkppc6-2,M,山分け,,
tokiomarine2020_a,tokiomarine2020,A,Nickname,14,
tokiomarine2020_b,tokiomarine2020,B,Tag,196,
tokiomarine2020_c,tokiomarine2020,C,Lamps,1274,
tokiomarine2020_d,tokiomarine2020,D,Knapsack Queries on a tree,2158,
tokiomarine2020_e,tokiomarine2020,E,O(rand),2756,
tokiomarine2020_f,tokiomarine2020,F,Triangles,3385,
toyota2023spring_final_a,toyota2023spring-final-open,A,Area Sum,,
toyota2023spring_final_b,toyota2023spring-final-open,B,Best Strategy,,
toyota2023spring_final_c,toyota2023spring-final-open,C,Count Dividing XOR,,
toyota2023spring_final_d,toyota2023spring-final-open,D,Dual Rotation,,
toyota2023spring_final_e,toyota2023spring-final-open,E,East-Northeast,,
toyota2023spring_final_f,toyota2023spring-final-open,F,Forbidden Pattern,,
toyota2023spring_final_g,toyota2023spring-final-open,G,Git Gud,,
toyota2023summer_final_a,toyota2023summer-final-open,A,Transit Warehouse,,
toyota_hc_2023spring_a,toyota-hc-2023spring,A,Container Loading,,
tricky_1,tricky,A,整数割り算,,
tricky_2,tricky,B,一変数方程式,,
tricky_3,tricky,C,階乗と素因数,,
tricky_4,tricky,D,高橋くんレーシング,,
tricky_5,tricky,E,雲と影,,
ttpc2015_a,ttpc2015,A,ぼくの学生証,,
ttpc2015_b,ttpc2015,B,ラー油,,
ttpc2015_c,ttpc2015,C,おおおかやま,,
ttpc2015_d,ttpc2015,D,文字列と素数,,
ttpc2015_e,ttpc2015,E,マス目色ぬり,,
ttpc2015_f,ttpc2015,F,レシート,,
ttpc2015_g,ttpc2015,G,titech分離,,
ttpc2015_h,ttpc2015,H,包囲,,
ttpc2015_i,ttpc2015,I,そーっとソート,,
ttpc2015_j,ttpc2015,J,指さし,,
ttpc2015_k,ttpc2015,K,麻雀,,
ttpc2015_l,ttpc2015,L,グラフ色ぬり,,
ttpc2015_m,ttpc2015,M,コインと無向グラフ,,
ttpc2015_n,ttpc2015,N,何かグラフの問題,,
ttpc2015_o,ttpc2015,O,数列色ぬり,,
ttpc2015_p,ttpc2015,P,Dancing stars on regular expression!,,
ttpc2019_a,ttpc2019,A,Next TTPC,,
ttpc2019_b,ttpc2019,B,okyoech,,
ttpc2019_c,ttpc2019,C,XOR Filling,,
ttpc2019_d,ttpc2019,D,素数取りゲーム,,
ttpc2019_e,ttpc2019,E,N法陣,,
ttpc2019_f,ttpc2019,F,Road Construction,,
ttpc2019_g,ttpc2019,G,Palindromic Love Letter,,
ttpc2019_h,ttpc2019,H,救援,,
ttpc2019_i,ttpc2019,I,I hate P,,
ttpc2019_j,ttpc2019,J,動的無計画法,,
ttpc2019_k,ttpc2019,K,サーキュレーション,,
ttpc2019_l,ttpc2019,L,多項式の零点の個数,,
ttpc2019_m,ttpc2019,M,Inversion Numbers of Tree,,
ttpc2019_n,ttpc2019,N,瓜二つ,,
ttpc2019_o,ttpc2019,O,oneesan puzzle,,
ttpc2022_a,ttpc2022,A,Next TTPC 2,,
ttpc2022_b,ttpc2022,B,Magical Wallet,,
ttpc2022_c,ttpc2022,C,Five Med Sum,,
ttpc2022_d,ttpc2022,D,XOR Tree Path,,
ttpc2022_e,ttpc2022,E,Name Value,,
ttpc2022_f,ttpc2022,F,Make Convex Sequence,,
ttpc2022_g,ttpc2022,G,Count Arithmetic Progression,,
ttpc2022_h,ttpc2022,H,Colorful Graph,,
ttpc2022_i,ttpc2022,I,XOR Reachable,,
ttpc2022_j,ttpc2022,J,Jewel Game,,
ttpc2022_k,ttpc2022,K,Peaceful Results,,
ttpc2022_l,ttpc2022,L,Range NEQ,,
ttpc2022_m,ttpc2022,M,Many Products,,
ttpc2022_n,ttpc2022,N,Expanded Hull,,
ttpc2022_o,ttpc2022,O,Parallel Processing,,
ttpc2023_a,ttpc2023,A,Numerous Elimination,,
ttpc2023_b,ttpc2023,B,Almost Large,,
ttpc2023_c,ttpc2023,C,Yet Another Simple Math Problem,,
ttpc2023_d,ttpc2023,D,Spacecraft,,
ttpc2023_e,ttpc2023,E,R-Connected Components,,
ttpc2023_f,ttpc2023,F,N^a (log N)^b,,
ttpc2023_g,ttpc2023,G,Cola,,
ttpc2023_h,ttpc2023,H,404 Chotto Found,,
ttpc2023_i,ttpc2023,I,T Tile Placement Counting,,
ttpc2023_j,ttpc2023,J,Set Construction,,
ttpc2023_k,ttpc2023,K,Dense Planting,,
ttpc2023_l,ttpc2023,L,Next TTPC 3,,
ttpc2023_m,ttpc2023,M,Sum is Integer,,
ttpc2023_n,ttpc2023,N,Bracket Sequestion,,
ttpc2023_o,ttpc2023,O,2D Parentheses,,
ttpc2023_p,ttpc2023,P,Bridge Elimination,,
tupc2022_a,tupc2022,A,Sum Sort,,
tupc2022_b,tupc2022,B,Snowy Aobayama,,
tupc2022_c,tupc2022,C,Flip Grid,,
tupc2022_d,tupc2022,D,Zeta Sum,,
tupc2022_e,tupc2022,E,00-11 Rotation,,
tupc2022_f,tupc2022,F,Block Rotation,,
